Data,Produto,Quantidade,Preço Unitário,Total Venda,Estação
2024-09-18,Prancha de Surf,2,1168.48,2804.35,Primavera
2024-09-18,Camisa UV,2,1266.07,3038.57,Primavera
2024-09-18,Boné,5,1980.23,11881.38,Primavera
2024-09-18,Deck de Prancha,3,1423.29,5123.84,Primavera
2024-09-18,Capa de Prancha,4,1873.07,8990.74,Primavera
2024-09-18,Leash,5,1378.33,8269.98,Primavera
2024-09-18,Óculos de Sol,3,1647.06,5929.42,Primavera
2024-09-18,Roupa de Neoprene,3,154.12,554.83,Primavera
2024-09-18,Rash Guard,3,1504.12,5414.83,Primavera
2024-09-18,Camisa UV,3,791.9,2850.84,Primavera
2024-09-18,Cera para Prancha,5,422.6,2535.6,Primavera
2024-09-19,Boné,2,414.44,994.66,Primavera
2024-09-19,Rash Guard,1,423.49,508.19,Primavera
2024-09-19,Óculos de Sol,4,475.61,2282.93,Primavera
2024-09-19,Óculos de Sol,1,662.43,794.92,Primavera
2024-09-19,Óculos de Sol,2,1144.62,2747.09,Primavera
2024-09-19,Boné,2,381.12,914.69,Primavera
2024-09-19,Prancha de Surf,3,1563.04,5626.94,Primavera
2024-09-19,Óculos de Sol,3,1524.18,5487.05,Primavera
2024-09-19,Leash,5,278.64,1671.84,Primavera
2024-09-19,Roupa de Neoprene,3,1484.61,5344.6,Primavera
2024-09-19,Óculos de Sol,2,1752.95,4207.08,Primavera
2024-09-19,Boné,1,758.08,909.7,Primavera
2024-09-19,Rash Guard,5,248.01,1488.06,Primavera
2024-09-19,Roupa de Neoprene,1,546.83,656.2,Primavera
2024-09-19,Óculos de Sol,2,1683.06,4039.34,Primavera
2024-09-19,Bermuda de Surf,2,1791.47,4299.53,Primavera
2024-09-19,Rash Guard,4,1727.99,8294.35,Primavera
2024-09-19,Rash Guard,3,291.03,1047.71,Primavera
2024-09-19,Óculos de Sol,3,1338.87,4819.93,Primavera
2024-09-19,Camisa UV,5,1093.29,6559.74,Primavera
2024-09-19,Leash,1,375.94,451.13,Primavera
2024-09-19,Chinelo,1,1951.57,2341.88,Primavera
2024-09-19,Prancha de Surf,3,1562.25,5624.1,Primavera
2024-09-19,Óculos de Sol,4,1210.11,5808.53,Primavera
2024-09-19,Rash Guard,1,462.55,555.06,Primavera
2024-09-19,Boné,1,174.78,209.74,Primavera
2024-09-19,Deck de Prancha,3,660.09,2376.32,Primavera
2024-09-19,Prancha de Surf,2,1346.11,3230.66,Primavera
2024-09-19,Leash,3,1061.39,3821.0,Primavera
2024-09-19,Óculos de Sol,5,516.61,3099.66,Primavera
2024-09-20,Boné,3,372.06,1339.42,Primavera
2024-09-20,Prancha de Surf,5,376.17,2257.02,Primavera
2024-09-20,Deck de Prancha,4,1742.62,8364.58,Primavera
2024-09-20,Boné,4,1462.86,7021.73,Primavera
2024-09-20,Chinelo,3,720.89,2595.2,Primavera
2024-09-20,Boné,3,1488.78,5359.61,Primavera
2024-09-20,Roupa de Neoprene,1,191.87,230.24,Primavera
2024-09-20,Rash Guard,4,348.29,1671.79,Primavera
2024-09-20,Mochila Impermeável,5,602.27,3613.62,Primavera
2024-09-20,Chinelo,3,1949.82,7019.35,Primavera
2024-09-20,Chinelo,4,1360.91,6532.37,Primavera
2024-09-20,Mochila Impermeável,4,546.02,2620.9,Primavera
2024-09-20,Roupa de Neoprene,3,555.33,1999.19,Primavera
2024-09-20,Deck de Prancha,1,1153.9,1384.68,Primavera
2024-09-20,Óculos de Sol,3,1298.8,4675.68,Primavera
2024-09-20,Óculos de Sol,5,657.79,3946.74,Primavera
2024-09-20,Prancha de Surf,3,1587.76,5715.94,Primavera
2024-09-20,Boné,5,1428.96,8573.76,Primavera
2024-09-20,Camisa UV,4,1837.68,8820.86,Primavera
2024-09-20,Mochila Impermeável,5,1108.01,6648.06,Primavera
2024-09-20,Rash Guard,3,191.6,689.76,Primavera
2024-09-20,Cera para Prancha,1,1445.75,1734.9,Primavera
2024-09-20,Roupa de Neoprene,5,1338.86,8033.16,Primavera
2024-09-20,Chinelo,4,369.58,1773.98,Primavera
2024-09-21,Boné,4,1704.09,8179.63,Primavera
2024-09-21,Mochila Impermeável,2,1412.94,3391.06,Primavera
2024-09-21,Boné,2,826.66,1983.98,Primavera
2024-09-21,Boné,5,1126.18,6757.08,Primavera
2024-09-21,Cera para Prancha,4,143.86,690.53,Primavera
2024-09-21,Boné,1,805.97,967.16,Primavera
2024-09-21,Bermuda de Surf,1,1448.52,1738.22,Primavera
2024-09-21,Capa de Prancha,2,1766.04,4238.5,Primavera
2024-09-21,Mochila Impermeável,4,1204.57,5781.94,Primavera
2024-09-21,Óculos de Sol,3,1310.74,4718.66,Primavera
2024-09-21,Bermuda de Surf,5,356.5,2139.0,Primavera
2024-09-21,Deck de Prancha,1,943.54,1132.25,Primavera
2024-09-21,Rash Guard,4,723.74,3473.95,Primavera
2024-09-21,Camisa UV,5,1604.5,9627.0,Primavera
2024-09-21,Camisa UV,1,1179.32,1415.18,Primavera
2024-09-21,Chinelo,3,194.7,700.92,Primavera
2024-09-21,Rash Guard,5,1832.82,10996.92,Primavera
2024-09-21,Óculos de Sol,1,1292.55,1551.06,Primavera
2024-09-21,Leash,2,754.03,1809.67,Primavera
2024-09-21,Boné,5,1727.66,10365.96,Primavera
2024-09-21,Mochila Impermeável,3,604.59,2176.52,Primavera
2024-09-21,Camisa UV,3,1997.37,7190.53,Primavera
2024-09-21,Bermuda de Surf,4,1775.07,8520.34,Primavera
2024-09-21,Rash Guard,1,952.17,1142.6,Primavera
2024-09-21,Capa de Prancha,1,1893.84,2272.61,Primavera
2024-09-21,Cera para Prancha,5,313.98,1883.88,Primavera
2024-09-21,Cera para Prancha,3,954.49,3436.16,Primavera
2024-09-21,Leash,3,1306.32,4702.75,Primavera
2024-09-21,Capa de Prancha,4,1239.16,5947.97,Primavera
2024-09-21,Chinelo,2,1786.17,4286.81,Primavera
2024-09-21,Roupa de Neoprene,4,1221.97,5865.46,Primavera
2024-09-21,Óculos de Sol,5,1579.13,9474.78,Primavera
2024-09-21,Roupa de Neoprene,4,1993.01,9566.45,Primavera
2024-09-22,Roupa de Neoprene,3,1491.51,5369.44,Primavera
2024-09-22,Rash Guard,3,686.28,2470.61,Primavera
2024-09-22,Boné,5,973.89,5843.34,Primavera
2024-09-22,Deck de Prancha,2,1573.09,3775.42,Primavera
2024-09-22,Boné,4,1768.09,8486.83,Primavera
2024-09-22,Camisa UV,2,643.16,1543.58,Primavera
2024-09-22,Camisa UV,1,858.67,1030.4,Primavera
2024-09-22,Cera para Prancha,5,1102.76,6616.56,Primavera
2024-09-22,Capa de Prancha,4,1886.66,9055.97,Primavera
2024-09-22,Rash Guard,1,1187.49,1424.99,Primavera
2024-09-22,Rash Guard,4,1002.83,4813.58,Primavera
2024-09-22,Boné,3,179.18,645.05,Primavera
2024-09-22,Óculos de Sol,5,1300.06,7800.36,Primavera
2024-09-22,Capa de Prancha,4,857.53,4116.14,Primavera
2024-09-22,Capa de Prancha,2,176.19,422.86,Primavera
2024-09-22,Óculos de Sol,2,230.81,553.94,Primavera
2024-09-22,Leash,4,1299.5,6237.6,Primavera
2024-09-22,Rash Guard,2,1955.87,4694.09,Primavera
2024-09-22,Cera para Prancha,2,1363.66,3272.78,Primavera
2024-09-22,Capa de Prancha,4,1591.59,7639.63,Primavera
2024-09-22,Capa de Prancha,3,500.52,1801.87,Primavera
2024-09-22,Deck de Prancha,4,147.32,707.14,Primavera
2024-09-22,Cera para Prancha,1,1478.34,1774.01,Primavera
2024-09-22,Óculos de Sol,1,1813.43,2176.12,Primavera
2024-09-22,Roupa de Neoprene,3,528.38,1902.17,Primavera
2024-09-22,Prancha de Surf,4,927.33,4451.18,Primavera
2024-09-22,Capa de Prancha,2,1010.97,2426.33,Primavera
2024-09-22,Capa de Prancha,1,917.43,1100.92,Primavera
2024-09-22,Óculos de Sol,4,1074.61,5158.13,Primavera
2024-09-22,Capa de Prancha,3,1344.57,4840.45,Primavera
2024-09-22,Camisa UV,4,164.1,787.68,Primavera
2024-09-22,Camisa UV,3,1528.34,5502.02,Primavera
2024-09-22,Leash,3,1175.11,4230.4,Primavera
2024-09-23,Capa de Prancha,2,471.72,1132.13,Primavera
2024-09-23,Prancha de Surf,1,458.33,550.0,Primavera
2024-09-23,Roupa de Neoprene,5,1361.88,8171.28,Primavera
2024-09-23,Mochila Impermeável,1,1189.54,1427.45,Primavera
2024-09-23,Bermuda de Surf,3,1020.27,3672.97,Primavera
2024-09-23,Cera para Prancha,1,1387.27,1664.72,Primavera
2024-09-23,Chinelo,5,671.28,4027.68,Primavera
2024-09-23,Rash Guard,5,161.26,967.56,Primavera
2024-09-23,Cera para Prancha,1,194.21,233.05,Primavera
2024-09-23,Chinelo,4,922.86,4429.73,Primavera
2024-09-23,Prancha de Surf,4,1059.4,5085.12,Primavera
2024-09-23,Capa de Prancha,5,1673.32,10039.92,Primavera
2024-09-23,Mochila Impermeável,1,507.53,609.04,Primavera
2024-09-23,Cera para Prancha,2,136.29,327.1,Primavera
2024-09-23,Bermuda de Surf,5,898.44,5390.64,Primavera
2024-09-23,Roupa de Neoprene,5,1697.19,10183.14,Primavera
2024-09-23,Capa de Prancha,3,1596.55,5747.58,Primavera
2024-09-23,Óculos de Sol,4,1329.56,6381.89,Primavera
2024-09-23,Chinelo,3,1788.49,6438.56,Primavera
2024-09-23,Cera para Prancha,4,1502.73,7213.1,Primavera
2024-09-23,Chinelo,3,263.3,947.88,Primavera
2024-09-23,Capa de Prancha,2,1081.34,2595.22,Primavera
2024-09-23,Roupa de Neoprene,3,1248.89,4496.0,Primavera
2024-09-23,Deck de Prancha,2,292.21,701.3,Primavera
2024-09-23,Capa de Prancha,1,1011.6,1213.92,Primavera
2024-09-23,Deck de Prancha,4,1905.98,9148.7,Primavera
2024-09-23,Deck de Prancha,1,1478.03,1773.64,Primavera
2024-09-23,Chinelo,1,1238.97,1486.76,Primavera
2024-09-23,Mochila Impermeável,1,1002.31,1202.77,Primavera
2024-09-23,Prancha de Surf,3,1026.67,3696.01,Primavera
2024-09-23,Cera para Prancha,2,1499.59,3599.02,Primavera
2024-09-23,Cera para Prancha,5,265.54,1593.24,Primavera
2024-09-23,Boné,2,1119.6,2687.04,Primavera
2024-09-23,Cera para Prancha,4,1316.79,6320.59,Primavera
2024-09-23,Cera para Prancha,3,710.1,2556.36,Primavera
2024-09-23,Chinelo,5,1464.48,8786.88,Primavera
2024-09-23,Deck de Prancha,5,574.89,3449.34,Primavera
2024-09-23,Roupa de Neoprene,1,1101.21,1321.45,Primavera
2024-09-23,Deck de Prancha,1,1737.53,2085.04,Primavera
2024-09-23,Chinelo,4,522.08,2505.98,Primavera
2024-09-23,Chinelo,5,625.6,3753.6,Primavera
2024-09-23,Cera para Prancha,4,1436.05,6893.04,Primavera
2024-09-23,Leash,2,1577.37,3785.69,Primavera
2024-09-23,Bermuda de Surf,4,523.99,2515.15,Primavera
2024-09-23,Bermuda de Surf,3,789.19,2841.08,Primavera
2024-09-23,Mochila Impermeável,2,221.02,530.45,Primavera
2024-09-23,Leash,5,1893.15,11358.9,Primavera
2024-09-23,Camisa UV,3,1003.46,3612.46,Primavera
2024-09-23,Rash Guard,4,1781.24,8549.95,Primavera
2024-09-23,Rash Guard,4,935.43,4490.06,Primavera
2024-09-23,Cera para Prancha,2,1342.7,3222.48,Primavera
2024-09-23,Deck de Prancha,1,561.57,673.88,Primavera
2024-09-23,Capa de Prancha,4,388.42,1864.42,Primavera
2024-09-23,Roupa de Neoprene,3,552.23,1988.03,Primavera
2024-09-23,Camisa UV,3,1683.75,6061.5,Primavera
2024-09-23,Roupa de Neoprene,3,1657.47,5966.89,Primavera
2024-09-23,Camisa UV,4,1000.61,4802.93,Primavera
2024-09-23,Roupa de Neoprene,4,158.81,762.29,Primavera
2024-09-23,Cera para Prancha,2,1650.91,3962.18,Primavera
2024-09-23,Leash,4,580.76,2787.65,Primavera
2024-09-23,Bermuda de Surf,2,1821.81,4372.34,Primavera
2024-09-23,Chinelo,2,131.76,316.22,Primavera
2024-09-23,Capa de Prancha,3,693.97,2498.29,Primavera
2024-09-23,Rash Guard,1,1949.65,2339.58,Primavera
2024-09-23,Mochila Impermeável,5,1685.41,10112.46,Primavera
2024-09-23,Roupa de Neoprene,2,1803.73,4328.95,Primavera
2024-09-23,Mochila Impermeável,4,321.46,1543.01,Primavera
2024-09-23,Prancha de Surf,5,1016.31,6097.86,Primavera
2024-09-23,Deck de Prancha,4,1327.06,6369.89,Primavera
2024-09-23,Leash,2,308.04,739.3,Primavera
2024-09-24,Roupa de Neoprene,1,1727.51,2073.01,Primavera
2024-09-24,Cera para Prancha,2,1053.54,2528.5,Primavera
2024-09-24,Deck de Prancha,5,1917.75,11506.5,Primavera
2024-09-24,Cera para Prancha,3,1405.26,5058.94,Primavera
2024-09-24,Bermuda de Surf,3,519.69,1870.88,Primavera
2024-09-24,Leash,4,192.11,922.13,Primavera
2024-09-24,Cera para Prancha,5,1263.46,7580.76,Primavera
2024-09-24,Bermuda de Surf,3,1796.45,6467.22,Primavera
2024-09-24,Rash Guard,4,1954.67,9382.42,Primavera
2024-09-24,Roupa de Neoprene,3,1018.33,3665.99,Primavera
2024-09-24,Bermuda de Surf,4,287.86,1381.73,Primavera
2024-09-24,Chinelo,1,1182.76,1419.31,Primavera
2024-09-24,Bermuda de Surf,4,200.25,961.2,Primavera
2024-09-24,Prancha de Surf,1,216.07,259.28,Primavera
2024-09-24,Roupa de Neoprene,5,976.47,5858.82,Primavera
2024-09-24,Cera para Prancha,4,531.43,2550.86,Primavera
2024-09-24,Chinelo,1,429.56,515.47,Primavera
2024-09-24,Camisa UV,3,833.24,2999.66,Primavera
2024-09-24,Bermuda de Surf,5,478.65,2871.9,Primavera
2024-09-24,Roupa de Neoprene,4,927.5,4452.0,Primavera
2024-09-24,Leash,3,1447.3,5210.28,Primavera
2024-09-24,Óculos de Sol,4,1162.0,5577.6,Primavera
2024-09-24,Mochila Impermeável,2,343.92,825.41,Primavera
2024-09-24,Bermuda de Surf,1,138.11,165.73,Primavera
2024-09-24,Boné,3,1873.34,6744.02,Primavera
2024-09-24,Cera para Prancha,4,1657.74,7957.15,Primavera
2024-09-24,Óculos de Sol,3,1683.03,6058.91,Primavera
2024-09-24,Deck de Prancha,1,1197.55,1437.06,Primavera
2024-09-24,Óculos de Sol,3,262.83,946.19,Primavera
2024-09-24,Rash Guard,4,636.81,3056.69,Primavera
2024-09-24,Cera para Prancha,2,109.09,261.82,Primavera
2024-09-24,Prancha de Surf,2,1602.01,3844.82,Primavera
2024-09-24,Camisa UV,5,1972.11,11832.66,Primavera
2024-09-24,Mochila Impermeável,3,1622.95,5842.62,Primavera
2024-09-24,Chinelo,4,568.41,2728.37,Primavera
2024-09-24,Óculos de Sol,2,1126.26,2703.02,Primavera
2024-09-25,Deck de Prancha,5,1491.95,8951.7,Primavera
2024-09-25,Cera para Prancha,2,568.55,1364.52,Primavera
2024-09-25,Capa de Prancha,1,1572.04,1886.45,Primavera
2024-09-25,Mochila Impermeável,2,1454.75,3491.4,Primavera
2024-09-25,Prancha de Surf,1,1842.48,2210.98,Primavera
2024-09-25,Prancha de Surf,3,1148.18,4133.45,Primavera
2024-09-25,Capa de Prancha,4,1041.55,4999.44,Primavera
2024-09-25,Chinelo,4,1282.7,6156.96,Primavera
2024-09-25,Rash Guard,1,1162.05,1394.46,Primavera
2024-09-25,Óculos de Sol,3,358.36,1290.1,Primavera
2024-09-25,Bermuda de Surf,2,1657.8,3978.72,Primavera
2024-09-25,Capa de Prancha,2,1542.51,3702.02,Primavera
2024-09-25,Camisa UV,3,440.32,1585.15,Primavera
2024-09-25,Mochila Impermeável,1,1762.75,2115.3,Primavera
2024-09-25,Prancha de Surf,5,458.96,2753.76,Primavera
2024-09-25,Rash Guard,1,1493.99,1792.79,Primavera
2024-09-25,Leash,3,1540.43,5545.55,Primavera
2024-09-25,Roupa de Neoprene,3,1729.44,6225.98,Primavera
2024-09-25,Prancha de Surf,4,1343.52,6448.9,Primavera
2024-09-25,Deck de Prancha,2,245.15,588.36,Primavera
2024-09-25,Deck de Prancha,1,136.48,163.78,Primavera
2024-09-25,Prancha de Surf,5,1809.84,10859.04,Primavera
2024-09-25,Roupa de Neoprene,1,1589.73,1907.68,Primavera
2024-09-25,Mochila Impermeável,3,182.07,655.45,Primavera
2024-09-25,Óculos de Sol,4,886.81,4256.69,Primavera
2024-09-25,Deck de Prancha,2,1079.21,2590.1,Primavera
2024-09-25,Prancha de Surf,2,1623.49,3896.38,Primavera
2024-09-25,Leash,5,1988.88,11933.28,Primavera
2024-09-25,Mochila Impermeável,1,1187.73,1425.28,Primavera
2024-09-25,Bermuda de Surf,2,1406.32,3375.17,Primavera
2024-09-25,Rash Guard,1,1421.62,1705.94,Primavera
2024-09-25,Mochila Impermeável,5,1437.09,8622.54,Primavera
2024-09-25,Deck de Prancha,5,726.7,4360.2,Primavera
2024-09-25,Camisa UV,4,1335.71,6411.41,Primavera
2024-09-25,Roupa de Neoprene,2,1599.39,3838.54,Primavera
2024-09-25,Mochila Impermeável,2,1261.39,3027.34,Primavera
2024-09-25,Chinelo,1,1061.27,1273.52,Primavera
2024-09-26,Deck de Prancha,4,1993.23,9567.5,Primavera
2024-09-26,Prancha de Surf,3,960.32,3457.15,Primavera
2024-09-26,Cera para Prancha,4,1627.93,7814.06,Primavera
2024-09-26,Deck de Prancha,3,222.23,800.03,Primavera
2024-09-26,Leash,4,1295.45,6218.16,Primavera
2024-09-26,Boné,4,1981.39,9510.67,Primavera
2024-09-26,Capa de Prancha,1,900.24,1080.29,Primavera
2024-09-26,Prancha de Surf,4,1094.68,5254.46,Primavera
2024-09-26,Chinelo,3,1789.03,6440.51,Primavera
2024-09-26,Leash,5,1085.13,6510.78,Primavera
2024-09-26,Óculos de Sol,1,1939.24,2327.09,Primavera
2024-09-26,Camisa UV,2,749.55,1798.92,Primavera
2024-09-26,Mochila Impermeável,3,163.57,588.85,Primavera
2024-09-26,Capa de Prancha,2,1418.34,3404.02,Primavera
2024-09-26,Cera para Prancha,3,986.65,3551.94,Primavera
2024-09-26,Bermuda de Surf,3,922.38,3320.57,Primavera
2024-09-26,Capa de Prancha,5,1353.51,8121.06,Primavera
2024-09-26,Boné,3,150.7,542.52,Primavera
2024-09-26,Prancha de Surf,2,1361.67,3268.01,Primavera
2024-09-26,Leash,2,902.22,2165.33,Primavera
2024-09-26,Rash Guard,1,1354.19,1625.03,Primavera
2024-09-26,Capa de Prancha,2,1030.22,2472.53,Primavera
2024-09-26,Boné,3,976.85,3516.66,Primavera
2024-09-26,Bermuda de Surf,1,1526.49,1831.79,Primavera
2024-09-26,Deck de Prancha,4,1214.6,5830.08,Primavera
2024-09-26,Deck de Prancha,2,1513.1,3631.44,Primavera
2024-09-26,Cera para Prancha,4,186.66,895.97,Primavera
2024-09-26,Bermuda de Surf,4,1482.04,7113.79,Primavera
2024-09-26,Óculos de Sol,2,722.9,1734.96,Primavera
2024-09-26,Boné,1,1847.08,2216.5,Primavera
2024-09-26,Capa de Prancha,4,210.45,1010.16,Primavera
2024-09-26,Mochila Impermeável,1,791.08,949.3,Primavera
2024-09-26,Boné,5,804.87,4829.22,Primavera
2024-09-26,Cera para Prancha,1,315.53,378.64,Primavera
2024-09-26,Capa de Prancha,2,1404.53,3370.87,Primavera
2024-09-26,Camisa UV,1,1668.09,2001.71,Primavera
2024-09-26,Deck de Prancha,4,170.15,816.72,Primavera
2024-09-26,Roupa de Neoprene,5,726.06,4356.36,Primavera
2024-09-26,Cera para Prancha,2,1261.31,3027.14,Primavera
2024-09-26,Cera para Prancha,4,1800.26,8641.25,Primavera
2024-09-26,Mochila Impermeável,4,215.95,1036.56,Primavera
2024-09-26,Leash,2,264.8,635.52,Primavera
2024-09-26,Bermuda de Surf,1,1464.27,1757.12,Primavera
2024-09-26,Mochila Impermeável,2,590.44,1417.06,Primavera
2024-09-26,Bermuda de Surf,5,1332.13,7992.78,Primavera
2024-09-26,Boné,5,506.52,3039.12,Primavera
2024-09-26,Óculos de Sol,4,880.83,4227.98,Primavera
2024-09-26,Rash Guard,2,936.97,2248.73,Primavera
2024-09-26,Mochila Impermeável,5,677.93,4067.58,Primavera
2024-09-26,Capa de Prancha,1,523.67,628.4,Primavera
2024-09-27,Mochila Impermeável,2,190.11,456.26,Primavera
2024-09-27,Prancha de Surf,3,1665.99,5997.56,Primavera
2024-09-27,Rash Guard,3,1239.65,4462.74,Primavera
2024-09-27,Boné,1,1725.61,2070.73,Primavera
2024-09-27,Óculos de Sol,2,1481.04,3554.5,Primavera
2024-09-27,Cera para Prancha,3,1209.36,4353.7,Primavera
2024-09-27,Roupa de Neoprene,2,969.1,2325.84,Primavera
2024-09-27,Bermuda de Surf,4,1858.57,8921.14,Primavera
2024-09-27,Camisa UV,3,741.25,2668.5,Primavera
2024-09-27,Camisa UV,4,1274.66,6118.37,Primavera
2024-09-27,Cera para Prancha,2,845.31,2028.74,Primavera
2024-09-27,Chinelo,4,914.77,4390.9,Primavera
2024-09-27,Bermuda de Surf,2,1830.68,4393.63,Primavera
2024-09-27,Bermuda de Surf,2,531.95,1276.68,Primavera
2024-09-27,Capa de Prancha,1,1886.71,2264.05,Primavera
2024-09-27,Roupa de Neoprene,5,359.72,2158.32,Primavera
2024-09-27,Deck de Prancha,5,1569.36,9416.16,Primavera
2024-09-27,Chinelo,3,1943.05,6994.98,Primavera
2024-09-27,Prancha de Surf,2,1321.27,3171.05,Primavera
2024-09-27,Deck de Prancha,1,1503.04,1803.65,Primavera
2024-09-27,Leash,3,1167.07,4201.45,Primavera
2024-09-27,Boné,3,113.59,408.92,Primavera
2024-09-27,Deck de Prancha,2,591.97,1420.73,Primavera
2024-09-27,Prancha de Surf,4,134.45,645.36,Primavera
2024-09-27,Leash,1,837.85,1005.42,Primavera
2024-09-27,Capa de Prancha,4,132.91,637.97,Primavera
2024-09-27,Deck de Prancha,4,905.96,4348.61,Primavera
2024-09-27,Mochila Impermeável,3,691.3,2488.68,Primavera
2024-09-27,Chinelo,3,981.21,3532.36,Primavera
2024-09-27,Cera para Prancha,5,1512.55,9075.3,Primavera
2024-09-27,Bermuda de Surf,4,1646.9,7905.12,Primavera
2024-09-27,Mochila Impermeável,1,1831.63,2197.96,Primavera
2024-09-27,Mochila Impermeável,1,1991.02,2389.22,Primavera
2024-09-27,Óculos de Sol,5,1052.5,6315.0,Primavera
2024-09-27,Óculos de Sol,3,1953.6,7032.96,Primavera
2024-09-27,Leash,2,627.32,1505.57,Primavera
2024-09-27,Chinelo,1,1043.49,1252.19,Primavera
2024-09-27,Rash Guard,3,1052.23,3788.03,Primavera
2024-09-27,Boné,5,359.61,2157.66,Primavera
2024-09-27,Bermuda de Surf,5,119.01,714.06,Primavera
2024-09-27,Deck de Prancha,3,976.89,3516.8,Primavera
2024-09-27,Mochila Impermeável,1,1501.23,1801.48,Primavera
2024-09-27,Bermuda de Surf,2,548.75,1317.0,Primavera
2024-09-27,Rash Guard,5,1189.19,7135.14,Primavera
2024-09-27,Deck de Prancha,3,799.36,2877.7,Primavera
2024-09-27,Capa de Prancha,3,1086.89,3912.8,Primavera
2024-09-27,Cera para Prancha,3,891.06,3207.82,Primavera
2024-09-27,Chinelo,5,1562.18,9373.08,Primavera
2024-09-27,Prancha de Surf,5,144.02,864.12,Primavera
2024-09-27,Rash Guard,2,102.47,245.93,Primavera
2024-09-27,Cera para Prancha,1,815.38,978.46,Primavera
2024-09-27,Chinelo,2,305.12,732.29,Primavera
2024-09-27,Mochila Impermeável,4,1040.61,4994.93,Primavera
2024-09-27,Óculos de Sol,2,1641.74,3940.18,Primavera
2024-09-27,Óculos de Sol,3,1501.04,5403.74,Primavera
2024-09-27,Roupa de Neoprene,2,1474.97,3539.93,Primavera
2024-09-27,Rash Guard,5,431.47,2588.82,Primavera
2024-09-27,Deck de Prancha,4,844.18,4052.06,Primavera
2024-09-27,Prancha de Surf,1,822.01,986.41,Primavera
2024-09-27,Rash Guard,2,1283.61,3080.66,Primavera
2024-09-27,Roupa de Neoprene,1,263.38,316.06,Primavera
2024-09-28,Leash,1,502.11,602.53,Primavera
2024-09-28,Deck de Prancha,4,1811.52,8695.3,Primavera
2024-09-28,Leash,2,1511.1,3626.64,Primavera
2024-09-28,Prancha de Surf,2,1565.31,3756.74,Primavera
2024-09-28,Capa de Prancha,3,1546.8,5568.48,Primavera
2024-09-28,Camisa UV,3,1542.03,5551.31,Primavera
2024-09-28,Boné,3,899.97,3239.89,Primavera
2024-09-28,Prancha de Surf,5,1428.13,8568.78,Primavera
2024-09-28,Leash,5,360.69,2164.14,Primavera
2024-09-28,Mochila Impermeável,3,652.68,2349.65,Primavera
2024-09-28,Óculos de Sol,3,548.58,1974.89,Primavera
2024-09-28,Leash,3,1764.6,6352.56,Primavera
2024-09-28,Leash,4,1123.64,5393.47,Primavera
2024-09-28,Chinelo,5,1933.0,11598.0,Primavera
2024-09-28,Deck de Prancha,5,683.46,4100.76,Primavera
2024-09-28,Mochila Impermeável,2,254.96,611.9,Primavera
2024-09-28,Camisa UV,1,1737.41,2084.89,Primavera
2024-09-28,Deck de Prancha,4,717.86,3445.73,Primavera
2024-09-28,Cera para Prancha,3,830.27,2988.97,Primavera
2024-09-28,Capa de Prancha,4,1569.45,7533.36,Primavera
2024-09-28,Mochila Impermeável,3,1370.08,4932.29,Primavera
2024-09-28,Chinelo,1,688.09,825.71,Primavera
2024-09-28,Bermuda de Surf,5,1642.98,9857.88,Primavera
2024-09-28,Deck de Prancha,2,1699.04,4077.7,Primavera
2024-09-28,Mochila Impermeável,5,610.55,3663.3,Primavera
2024-09-28,Capa de Prancha,4,867.27,4162.9,Primavera
2024-09-28,Rash Guard,2,795.84,1910.02,Primavera
2024-09-28,Prancha de Surf,4,554.33,2660.78,Primavera
2024-09-28,Cera para Prancha,4,1096.25,5262.0,Primavera
2024-09-28,Mochila Impermeável,1,1407.27,1688.72,Primavera
2024-09-28,Cera para Prancha,5,758.28,4549.68,Primavera
2024-09-28,Camisa UV,5,1358.46,8150.76,Primavera
2024-09-28,Deck de Prancha,3,880.4,3169.44,Primavera
2024-09-28,Deck de Prancha,2,291.26,699.02,Primavera
2024-09-28,Cera para Prancha,2,245.0,588.0,Primavera
2024-09-28,Leash,1,963.42,1156.1,Primavera
2024-09-28,Rash Guard,2,197.71,474.5,Primavera
2024-09-28,Mochila Impermeável,3,1048.49,3774.56,Primavera
